movie_name,movie_type,movie_date,movie_context,movie_pic,movie_trailer
瀑布,劇情，,2021-10-29,《瀑布》的故事靈感來自導演鍾孟宏友人發生的真實故事，以電影《瀑布》中層層暗喻與不停撞擊兩個女主角的故事為設計概念主軸，就有如海報中的草叢，緩緩持續著圍繞這著母女，像是保護他們又像是被團團困住。而她們背後的藍色幃幕象徵未完工且令人期待的未來，藍色的基底又像是層層水幕，大量的水花如瀑布般向下墜落。,https://movies.yahoo.com.tw/i/o/production/movies/October2021/MONfWpYqXs3Ox5crIwmY-757x1080.jpg,https://movies.yahoo.com.tw/video/%E7%80%91%E5%B8%83-%E8%8A%B1%E7%B5%AE-%E9%8B%BC%E9%90%B5%E7%80%91%E5%B8%83-094149516.html?movie_id=11481
Control,歌舞，音樂，紀錄片，,2008-05-02,英國獨立電影獎最佳影片、最佳導演等5項大獎沒聽過JoyDivision別說你懂搖滾樂存在，有什麼意義？我耗盡全力地生存，但過去與未來混淆不清，而現在失去控制…─IanCurtis(1756-1980)1980年5月18日，英倫傳奇搖滾天團JoyDivision(歡樂分隊)的主唱IanCurtis(伊恩柯提斯)於家中自縊身亡，年僅23歲。70年代末期崛起，短短三年的成軍歷史，只發行了兩張專輯卻開創了英國後龐克搖滾時代，是搖滾樂史上第一個將痛苦與絕望淋漓盡致地揮灑在舞台上的樂團，U2、Radiohead(電台司令)、Killers(殺手樂團)、Editors(主編樂團)都仍是他們的虔誠信徒。同年12月，JohnLennon(約翰藍儂)也離開了這個世界，那是搖滾樂最黑黯的一年。1973年，英國曼徹斯特，Ian只是個酷愛模仿大衛鮑伊畫上煙燻妝，喃喃唸著華茲華斯詩句的慘綠少年，穿著「Hate」字樣的黑色皮衣，冷漠地宣示他對現實世界的厭惡與疏離。1976年，SexPistols(性手槍)的演場會現場雖然只有40位觀眾，卻意外煽動了TonyWilson(東尼威爾森)創立了曼城搖滾樂搖籃的FactoryRecords(工廠唱片)，以及4位曼城青年組成了JoyDivision。高中畢業隨即結婚的Ian，收起對社會體制的消極反抗，白天是在工作介紹所上班的藍領階級，夜晚搖身一變成為地下樂團的主唱，衝突與矛盾就此在他的生活裡生根。以蒼白的肌膚、絕望的眼神、扭曲的肢體為標記，吟唱著難以解讀的搖滾樂曲，Ian的歌聲直接穿透聽者的表象抵達內心最陰鬱的角落，JoyDivision迅速地建立起一個黑暗搖滾的帝國，Ian則是眾人精神信仰的中心。功成名就帶給他的卻是一具難以負荷的沉重枷鎖，他的精神擺蕩在對妻子的責任和對情人的依戀之間，他的身體禁錮在日漸劇烈的癲癇發作和對發病的恐懼之中，想逃卻怎樣都逃不過殘酷的現實，在JoyDivision首度美國巡演前，混亂失序的一切終於完全地失去控制…那晚，電視上播放著荷索的【史楚錫流浪記】指引了一條邁向毀滅的道路，襯著IggyPop的TheIdiot，Ian斷然地選擇放棄對理想世界的無盡追求。他的墓誌銘是JoyDivision的經典歌曲「LovewillTearusApart」(愛讓我們分離)，他是搖滾樂的殉道者，他是IanCurtis。本片改編自Ian的遺孀黛比在1995年所出版的回憶錄『遙遠的觸摸』(TouchingfromaDistance)，她並與不久前去世的東尼威爾森共同擔任製片。然而，本片的編劇麥特格林霍希望能夠更全面性的呈現出Ian的真實面貌，所以在電影取材時不僅限於黛比的回憶，他做了更多的訪問，包括JoyDivision的所有成員，以及從不曾接受訪問的Ian女友安妮可。片名【Control】取自JoyDivision的歌曲「ShesLostControl」(失去控制)，這是Ian在工作介紹所裡目睹一位女子癲癇病發死亡後的創作，沒想到在一次演出結束後，他也被診斷出相同的病症，命運的無情擺弄最終導致了那無可避免的悲劇。由享譽全球的影像藝術大師安東寇班執導，邀請到眾多備受矚目的新生代演員，包括【24小時狂歡派對】的山姆萊利飾演伊恩柯提斯、兩度奧斯卡金像獎提名的珊曼莎摩頓(【伊莉莎白:輝煌年代】)飾演伊恩的太太黛比，以及【帝國毀滅】的雅麗珊卓瑪麗亞蘿拉、【愛是唯一】喬伊安德森、【愛情決勝點】托比凱貝爾等，共同譜出這段搖滾樂史上最為傳奇的樂章。2007年於坎城影展舉行世界首映後，隨即獲得國際影評的高度讚賞，並榮獲金攝影機等三項大獎，此後，國際影展邀約不斷，重量級影展獎項亦,https://s.yimg.com/vu/movies/fp/mpost/26/10/2610.jpg,https://movies.yahoo.com.tw/video/control-160000980.html?movie_id=2610
寶可夢：皮卡丘與可可的冒險,動畫，冒險，,2021-12-10,小智和皮卡丘將前往有寶可夢樂園之稱的奥可雅森林，並和由薩戮德撫養長大的人類孩子「可可」相遇。第一次交到了「人類朋友」讓一直深信自己是寶可夢的可可心中產生了一絲懷疑及煩惱，即使如此，可可還是決定和小智及皮卡丘攜手共同對抗打亂奧可雅森林平靜生活的不速之客。,https://movies.yahoo.com.tw/i/o/production/movies/October2021/MC68LWqHGpFls3GB4x1P-1080x1590.jpg,https://movies.yahoo.com.tw/video/%E5%AF%B6%E5%8F%AF%E5%A4%A2-%E7%9A%AE%E5%8D%A1%E4%B8%98%E8%88%87%E5%8F%AF%E5%8F%AF%E7%9A%84%E5%86%92%E9%9A%AA-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-032607892.html?movie_id=11607
偶然與想像,劇情，,2021-11-26,"2021柏林影展評審團大獎銀熊獎空降台北電影節觀眾票選獎外語片冠軍打破香港2021年度萬人票房觀影紀錄世界到了明天也沒有結束，然後呢？一部以偶然發生後的想像力為主題的短編集，宛如三段樂章，在最離奇的轉折閃爍不凡的迷人光芒。第壹章：魔法（也比不上的虛幻）外拍結束後，兩位好友一同搭車回家。聽著摯友分享最近浪漫的邂逅，也想起了自己的故事。這些閃閃動人的夢境片刻，是人生最貼近魔法的瞬間？第貳章：敞開的大門教授的研究室會面時段，有人替自己的分數求情，有人帶著小說希望解惑。面對各種高潮段落，敞開的是大門、內心，還是誘惑？第叁章：再一次網路病毒肆虐，人際溝通回歸最初本質。一位女子收到了同學會郵件，特別從東京返鄉參加，只為了與曾經熟悉的女孩再次相遇。破了一個洞的人心，會因此照映相連嗎？【關於電影】比喜歡還輕盈，比愛還喜歡。《偶然與想像》描述人際間奇妙的緣分，那些命運帶來的偶然連結，加上人心無盡的想像，創造出真實又魔幻的迷人故事。電影三段篇章伴隨著舒曼〈兒時情景〉作品15號第1曲、第7曲，〈森林景象〉作品82第1曲，描繪出日常細瑣裡的細膩光輝，大量看似日常卻巧妙的對話，讓觀影者得以完全沉浸在劇中，是一部奇妙又讓人心情飛揚的體驗式電影。本片獲得了2021年柏林影展最佳評審團大獎銀熊獎，並空降台北電影節觀眾票選獎外語片冠軍。濱口竜介在獲頒柏林銀熊獎、唸完感謝名單後表示：「很抱歉唸了一長串名字，但實際上這些成員幾乎是團隊中的每個人。我和一個很小的團隊，一起拍了一部電影。這些人就是這部電影。我想表達衷心的感謝。」完全展現獨立電影最難能可貴的精神。",https://movies.yahoo.com.tw/i/o/production/movies/October2021/bwgsnKryuSFwuiAmUx1I-1080x1535.jpg,https://movies.yahoo.com.tw/video/%E5%81%B6%E7%84%B6%E8%88%87%E6%83%B3%E5%83%8F-%E9%A6%96%E6%92%AD-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-014341810.html?movie_id=11597
大紅狗克里弗,動畫，冒險，喜劇，,2021-12-10,超級巨大的毛茸茸英雄即將登上大銀幕！改編自備受喜愛的經典童書，大紅狗克里弗將會教導全世界如何付出大大的愛！當中學生艾蜜莉伊莉莎白（達比坎普飾）遇見一名擁有魔法的動物救援者（約翰克里斯飾），而他又送給她一隻紅色的小狗狗，她絕對沒想到隔天一覺醒來，竟然會在她位於紐約市的小公寓，發現一隻三米高的巨大獵犬。因為她的單親媽媽（席安娜蓋蘿莉飾）正在出差，於是艾蜜莉和她愛玩又孩子氣的凱西叔叔（傑克懷特霍爾飾）就在被暱稱為大蘋果的紐約市，展開一場驚險刺激的冒險旅程，保證令人看得大呼過癮。,https://movies.yahoo.com.tw/i/o/production/movies/November2021/F07MV2PSxxh25l8CGOuD-1080x1594.jpg,https://movies.yahoo.com.tw/video/%E5%A4%A7%E7%B4%85%E7%8B%97%E5%85%8B%E9%87%8C%E5%BC%97-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-022259403.html?movie_id=11416
回眸,紀錄片，,2021-10-22,《回眸》記錄三位末期病人冠瑋、瑤華、育姍在離開人世前，如何面對死亡的每一刻。冠瑋被告知生命剩下一個月，他苦惱來不及看著就讀小學的雙胞胎兒子佑佑和廷廷長大；瑤華希望在家安寧，但回到家後，家人之間的不和睦讓她感到害怕；育姍長期在海外工作，生病返台治療被判定為末期病人，因為女兒不在身邊，育姍擔心臨走前見不到女兒最後一面……《回眸》細膩呈現三位末期病人各自對生命抱有不同的執著與情緒，用生命故事向大眾展現他們對生的不捨、對死的恐懼與以及過程中靈性照顧給他們的勇氣。【關於電影】《回眸》是台灣首部探討靈性照顧的紀錄片，由熱衷拍攝生死議題紀錄片的陳志漢導演，歷時近兩年拍攝而成，電影殺青後，片中主要三位病人冠瑋、瑤華、育姍都已離世。事實上，安寧病房病人平均生命期約3週，因此每一次拍攝都在與時間賽跑，鏡頭下的影像顯得更得來不易。《回眸》除了作為保存台灣靈性照顧的珍貴影像，也拍攝大悲學苑的法師們實地走訪日本、香港，與當地宗教師互動的過程，展現台灣臨床佛教宗教師的專業是能耀眼國際的「台灣之光」，也讓觀眾能一探究竟靈性照顧超越地域的重要交流。,https://movies.yahoo.com.tw/i/o/production/movies/September2021/PxpmbwfHXiK4sNVmDk6v-5000x7069.jpg,https://movies.yahoo.com.tw/video/%E5%9B%9E%E7%9C%B8-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-120354661.html?movie_id=11514
回眸,紀錄片，,2021-10-22,《回眸》記錄三位末期病人冠瑋、瑤華、育姍在離開人世前，如何面對死亡的每一刻。冠瑋被告知生命剩下一個月，他苦惱來不及看著就讀小學的雙胞胎兒子佑佑和廷廷長大；瑤華希望在家安寧，但回到家後，家人之間的不和睦讓她感到害怕；育姍長期在海外工作，生病返台治療被判定為末期病人，因為女兒不在身邊，育姍擔心臨走前見不到女兒最後一面……《回眸》細膩呈現三位末期病人各自對生命抱有不同的執著與情緒，用生命故事向大眾展現他們對生的不捨、對死的恐懼與以及過程中靈性照顧給他們的勇氣。【關於電影】《回眸》是台灣首部探討靈性照顧的紀錄片，由熱衷拍攝生死議題紀錄片的陳志漢導演，歷時近兩年拍攝而成，電影殺青後，片中主要三位病人冠瑋、瑤華、育姍都已離世。事實上，安寧病房病人平均生命期約3週，因此每一次拍攝都在與時間賽跑，鏡頭下的影像顯得更得來不易。《回眸》除了作為保存台灣靈性照顧的珍貴影像，也拍攝大悲學苑的法師們實地走訪日本、香港，與當地宗教師互動的過程，展現台灣臨床佛教宗教師的專業是能耀眼國際的「台灣之光」，也讓觀眾能一探究竟靈性照顧超越地域的重要交流。,https://movies.yahoo.com.tw/i/o/production/movies/September2021/PxpmbwfHXiK4sNVmDk6v-5000x7069.jpg,https://movies.yahoo.com.tw/video/%E5%9B%9E%E7%9C%B8-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-120354661.html?movie_id=11514
夢想裁縫師,喜劇，,2021-12-17,"經營老牌西服店的裁縫師尼可，每天都穿著三件式西裝，踩著舊式的腳踏縫紉機、天花板上整齊懸掛著剪刀和熨斗，追求完美的他連一根線頭都不放過。然而快速、便宜的成衣漸漸取代高級訂製服，銀行登門討債，他的父親也急得病倒了。尼可決定主動出擊，用活動推車將西服載到市集，西服款式看似高級，但是一點也不親民的價格讓客人逃之夭夭。「你會做婚紗嗎？」走投無路的尼可，大膽接受一名婦人的委託，他人生第一次縫製色彩繽紛的女裝，卻連接起新的相遇和幸福！尼可的婚紗漸漸闖出名堂，看著準新娘們臉上滿足的笑容，尼可終於明白為他人創造幸福就是自己的夢想。電影圍繞著愛琴海，以雅典為舞台，還能一窺浪漫的希臘婚禮、熱鬧的市集等異國風情，令人彷彿置身希臘。故事中穿插著小人物之間溫暖的情誼，以及共同克服困難的柔韌力量，如同被稱為「太陽之國」的希臘，充滿正向能量。【關於電影】最扣人心弦的職人精神，夕陽手工業的燦爛重生！瞄準當代希臘社會脈動，打造繽紛、幽默的愛琴海風情畫本片為從小在希臘成長的新銳女導演桑妮雅莉莎肯特曼的首部劇情長片，以雅典為舞台，藉由熱鬧的街市、活力十足的婚禮，以及處處讓人會心一笑的人情溫暖，帶領觀眾一窺高級訂製服產業的興衰與轉型。出身裁縫世家的尼可，一輩子就只會做好「裁縫」這件事，眼見過往父親的忠實顧客一個個凋零，就連印象中能夠隻手撐起一片天的父親也病倒了，曾經最光鮮的訂製服產業日漸衰退，迎面而來的全球化經濟壓力更是讓人喘不過氣。因此，該如何走出舒適圈，讓傳統夕陽產業重燃希望，成了尼可不可迴避的課題。導演桑妮雅表示，儘管自己沒有服裝設計相關背景，但卻對時裝充滿熱忱；時裝產業隨著全球化、工業化日益加劇，快時尚品牌一個個快速興起，往日傳統裁縫師手下一針一線交織成的美麗時裝，已然成了遙不可及的「歷史」，因此她坦言：「裁縫是一項相當精密的工藝，從質料的選擇到每一個縫線、針腳，無不充斥裁縫師的巧思。因此，面對世界的高速轉變，這群美麗職人該如何自處，並用什麼樣的方式對世界做出回應讓我很感興趣！」本片故事背景設定在遭逢經濟危機的當代希臘，眼見許多四、五十歲的中年人，如同主角尼可般，必須面對突如其來的中年失業，甚至瀕臨破產。導演形容：「如同片中的裁縫師尼可，他的衣著、道德觀、技藝都與現實世界有所差距，因此他難以融入其中、四處碰壁，這樣的處境正是現在希臘正面臨的課題。」然而儘管如此，全片卻絲毫不見愁雲慘霧的沉重氛圍。在片中，溫暖、繽紛的愛情海風情依舊耀眼奪目。觀眾可以看到走投無路，好不容易下定決心推著滿櫃高級訂製服及衣料走進市集擺攤，卻乏人問津，還不時得面臨奧客殺價、找碴的裁縫師尼可，雖然處境慘到了極點，卻依然渾身散發滿滿的詼諧感，每個格格不入的動作與表情，都讓觀眾忍不住嘴角上揚。對於這樣正面的調性設定，導演桑妮雅表示自己從未想過要藉由作品去闡述嚴肅的經濟危機議題，她說：「我想拍的是一個關於人如何在逆境中苦撐，最後終於熬過去，重獲新生的故事！」  ",https://movies.yahoo.com.tw/i/o/production/movies/October2021/fucW2wscZl0GUNqHPUbC-1080x1527.jpg,https://movies.yahoo.com.tw/video/%E5%A4%A2%E6%83%B3%E8%A3%81%E7%B8%AB%E5%B8%AB-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-150516205.html?movie_id=11599
夢想裁縫師,喜劇，,2021-12-17,"經營老牌西服店的裁縫師尼可，每天都穿著三件式西裝，踩著舊式的腳踏縫紉機、天花板上整齊懸掛著剪刀和熨斗，追求完美的他連一根線頭都不放過。然而快速、便宜的成衣漸漸取代高級訂製服，銀行登門討債，他的父親也急得病倒了。尼可決定主動出擊，用活動推車將西服載到市集，西服款式看似高級，但是一點也不親民的價格讓客人逃之夭夭。「你會做婚紗嗎？」走投無路的尼可，大膽接受一名婦人的委託，他人生第一次縫製色彩繽紛的女裝，卻連接起新的相遇和幸福！尼可的婚紗漸漸闖出名堂，看著準新娘們臉上滿足的笑容，尼可終於明白為他人創造幸福就是自己的夢想。電影圍繞著愛琴海，以雅典為舞台，還能一窺浪漫的希臘婚禮、熱鬧的市集等異國風情，令人彷彿置身希臘。故事中穿插著小人物之間溫暖的情誼，以及共同克服困難的柔韌力量，如同被稱為「太陽之國」的希臘，充滿正向能量。【關於電影】最扣人心弦的職人精神，夕陽手工業的燦爛重生！瞄準當代希臘社會脈動，打造繽紛、幽默的愛琴海風情畫本片為從小在希臘成長的新銳女導演桑妮雅莉莎肯特曼的首部劇情長片，以雅典為舞台，藉由熱鬧的街市、活力十足的婚禮，以及處處讓人會心一笑的人情溫暖，帶領觀眾一窺高級訂製服產業的興衰與轉型。出身裁縫世家的尼可，一輩子就只會做好「裁縫」這件事，眼見過往父親的忠實顧客一個個凋零，就連印象中能夠隻手撐起一片天的父親也病倒了，曾經最光鮮的訂製服產業日漸衰退，迎面而來的全球化經濟壓力更是讓人喘不過氣。因此，該如何走出舒適圈，讓傳統夕陽產業重燃希望，成了尼可不可迴避的課題。導演桑妮雅表示，儘管自己沒有服裝設計相關背景，但卻對時裝充滿熱忱；時裝產業隨著全球化、工業化日益加劇，快時尚品牌一個個快速興起，往日傳統裁縫師手下一針一線交織成的美麗時裝，已然成了遙不可及的「歷史」，因此她坦言：「裁縫是一項相當精密的工藝，從質料的選擇到每一個縫線、針腳，無不充斥裁縫師的巧思。因此，面對世界的高速轉變，這群美麗職人該如何自處，並用什麼樣的方式對世界做出回應讓我很感興趣！」本片故事背景設定在遭逢經濟危機的當代希臘，眼見許多四、五十歲的中年人，如同主角尼可般，必須面對突如其來的中年失業，甚至瀕臨破產。導演形容：「如同片中的裁縫師尼可，他的衣著、道德觀、技藝都與現實世界有所差距，因此他難以融入其中、四處碰壁，這樣的處境正是現在希臘正面臨的課題。」然而儘管如此，全片卻絲毫不見愁雲慘霧的沉重氛圍。在片中，溫暖、繽紛的愛情海風情依舊耀眼奪目。觀眾可以看到走投無路，好不容易下定決心推著滿櫃高級訂製服及衣料走進市集擺攤，卻乏人問津，還不時得面臨奧客殺價、找碴的裁縫師尼可，雖然處境慘到了極點，卻依然渾身散發滿滿的詼諧感，每個格格不入的動作與表情，都讓觀眾忍不住嘴角上揚。對於這樣正面的調性設定，導演桑妮雅表示自己從未想過要藉由作品去闡述嚴肅的經濟危機議題，她說：「我想拍的是一個關於人如何在逆境中苦撐，最後終於熬過去，重獲新生的故事！」  ",https://movies.yahoo.com.tw/i/o/production/movies/October2021/fucW2wscZl0GUNqHPUbC-1080x1527.jpg,https://movies.yahoo.com.tw/video/%E5%A4%A2%E6%83%B3%E8%A3%81%E7%B8%AB%E5%B8%AB-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-150516205.html?movie_id=11599
永恆族,動作，科幻，,2021-11-03,"《永恆族》是超越繁星的神族，七千年前來到地球，誓言保護人類，各色各異的他們，擁有超凡智慧與能力，長生不老，每人具備迥然不同的絕頂神力。然而守護地球期間，各自強大的永恆族人並非和樂融融，內部紛爭不斷，最終整個族群分崩離析，直到一群古老的宿敵現身……全球引頸期盼，經歷《復仇者聯盟：終局之戰》後，漫威電影宇宙會怎麼發展？當世界瀕臨灰飛煙滅之際，永恆族為何缺席抵禦薩諾斯… 以《游牧人生》奪得奧斯卡最佳導演獎的趙婷，擔任本片的編劇及導演，將會為漫威宇宙樹立前所未見的超級英雄模樣。 ",https://movies.yahoo.com.tw/i/o/production/movies/October2021/MSRbo2ocgQ6N9DdzBUk0-1434x2048.jpg,https://movies.yahoo.com.tw/video/%E6%B0%B8%E6%81%86%E6%97%8F-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-134021044.html?movie_id=11472
